,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4382,2277-VWCNI,0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,3,351,1327,0
4383,1088-CNNKB,1,0,1,0,63,1,2,0,2,2,2,2,0,2,1,0,1,900,4272,0
4384,8642-GVWRF,0,0,1,0,2,1,0,1,0,2,2,0,0,0,0,0,0,894,1125,1
4385,1930-BZLHI,1,0,0,0,21,1,0,2,1,1,1,1,1,1,1,1,3,36,3604,0
4386,3400-ESFUW,1,0,1,1,55,1,0,0,2,2,0,2,0,0,2,0,0,503,2648,1
4387,5868-YTYKS,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,34,1611,0
4388,3525-DVKFN,0,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,17,3098,0
4389,1482-OXZSY,1,0,0,0,30,1,2,1,2,0,0,0,2,2,0,1,0,1289,2538,0
4390,0377-JBKKT,1,0,1,1,22,1,0,0,2,2,0,2,0,0,0,1,3,508,500,0
4391,5778-BVOFB,0,0,0,0,9,1,0,0,0,0,0,2,2,0,0,1,0,533,4435,0
4392,3373-YZZYM,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,13,1479,0
4393,2057-ZBLPD,0,0,1,0,21,1,2,1,0,0,0,0,0,2,0,1,2,1025,1355,1
4394,0228-MAUWC,1,0,0,0,19,1,2,0,0,0,2,2,0,0,0,0,2,534,275,0
4395,5502-RLUYV,0,0,1,1,69,1,2,1,0,2,2,0,2,2,0,1,2,1354,5746,1
4396,0023-HGHWL,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,94,2149,1
4397,7663-YJHSN,0,0,1,0,72,1,2,1,2,2,2,2,2,0,2,1,0,1354,5806,0
4398,4915-BFSXL,1,0,1,1,70,1,2,0,2,0,2,0,2,0,2,0,1,694,4096,0
4399,3086-RUCRN,0,0,0,0,66,1,2,1,2,2,2,2,0,2,0,1,0,1338,5263,0
4400,5215-LNLDJ,0,0,1,1,7,0,1,0,0,0,0,0,0,0,0,1,2,86,882,0
4401,7576-JMYWV,0,1,1,1,46,1,2,1,2,2,0,2,2,2,0,1,2,1473,4207,0
4402,9039-RBEEE,1,0,0,0,39,0,1,0,2,2,0,2,2,0,0,1,1,355,1455,1
4403,0257-KXZGU,0,0,1,1,32,1,2,0,0,2,2,0,0,0,0,0,0,586,1678,0
4404,1307-ATKGB,1,0,0,0,24,1,0,1,0,2,2,0,0,2,0,1,2,1084,1802,0
4405,8417-FMLZI,1,0,1,1,6,1,0,1,0,2,0,0,0,2,0,1,1,966,4037,1
4406,3714-XPXBW,0,0,0,0,37,1,2,0,2,2,2,2,2,0,0,1,1,878,2571,0
4407,1850-AKQEP,1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,36,1309,0
4408,2824-DXNKN,0,0,1,1,72,1,2,0,2,0,2,0,2,0,2,1,0,743,4256,0
4409,5227-JSCFE,1,1,1,0,71,0,1,0,2,2,2,2,0,0,2,0,1,331,2911,0
4410,0848-ZGQIJ,0,0,1,0,16,1,0,1,0,2,0,0,2,2,0,1,0,1181,853,0
4411,3621-CHYVB,0,0,1,0,57,0,1,0,2,0,2,2,0,2,0,1,0,374,2412,0
4412,8042-RNLKO,1,0,0,0,66,1,2,2,1,1,1,1,1,1,1,0,0,101,1196,0
4413,1792-UXAFY,0,1,0,0,17,1,0,1,0,2,2,0,2,0,0,1,2,1076,894,1
4414,5372-FBKBN,0,0,0,1,21,1,0,2,1,1,1,1,1,1,0,0,3,44,3844,0
4415,0420-TXVSG,1,0,1,0,66,1,2,0,2,2,2,0,0,0,2,1,1,649,3763,0
4416,6217-TOWGS,0,0,1,0,17,1,2,0,0,2,0,0,2,2,0,1,0,815,587,0
4417,0515-YPMCW,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3,724,5510,1
4418,0378-XSZPU,1,0,1,0,58,1,0,0,2,2,2,0,0,0,1,0,1,549,3086,1
4419,1045-LTCYT,0,0,1,1,8,1,0,2,1,1,1,1,1,1,0,0,1,50,712,0
4420,1544-JJMYL,1,0,0,0,27,1,0,0,2,0,2,2,2,0,1,0,1,702,1524,0
4421,4636-JGAAI,1,0,1,0,34,1,2,1,0,2,0,0,0,2,0,0,3,1070,2598,0
4422,6874-SGLHU,1,0,0,0,30,1,0,1,0,2,0,0,2,2,1,1,0,1227,2623,0
4423,5951-AOFIH,1,0,0,0,33,1,0,0,0,2,2,0,2,0,0,1,1,655,1880,0
4424,4729-XKASR,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,87,2043,1
4425,3059-NGMXB,1,0,1,1,14,1,2,0,2,2,0,0,0,2,0,0,3,699,6431,0
4426,8652-YHIYU,0,0,0,1,16,1,2,1,0,0,0,2,0,0,1,1,1,890,483,0
4427,5278-PNYOX,0,0,0,0,49,1,0,1,0,0,2,2,2,2,2,0,1,1294,4168,0
4428,5449-FIBXJ,1,0,1,1,19,1,2,1,0,0,2,2,2,2,0,0,2,1342,1642,1
4429,3486-HOOGQ,0,0,1,1,70,1,2,0,2,2,2,2,2,0,2,0,0,894,4743,0
4430,5061-PBXFW,0,0,1,1,32,1,0,0,2,2,0,2,0,0,0,0,0,571,1436,0
4431,8630-FJLIB,0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,711,408,0
4432,3891-NLXJB,1,0,0,0,37,0,1,0,2,2,0,2,0,0,2,1,3,252,714,0
4433,4749-OJKQU,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,820,2619,0
4434,0577-WHMEV,0,0,1,0,16,1,2,1,2,2,2,0,0,0,0,0,2,1107,676,0
4435,5453-AXEPF,1,0,1,0,17,1,2,1,0,2,0,0,0,0,0,1,0,910,611,0
4436,3639-XJHKQ,0,0,0,1,19,1,0,0,2,2,2,0,0,0,0,1,2,555,542,0
4437,3716-LRGXK,1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,1,1304,4958,0
4438,2263-SFSQZ,1,0,1,1,51,1,2,2,1,1,1,1,1,1,2,1,3,91,410,0
4439,9950-MTGYX,1,0,1,1,28,1,0,2,1,1,1,1,1,1,2,1,1,35,4114,0
4440,3397-AVTKU,1,0,0,0,43,1,0,0,0,2,0,0,0,2,2,1,2,543,2200,0
4441,4825-FUREZ,1,0,1,0,42,1,0,2,1,1,1,1,1,1,2,0,2,34,6161,0
4442,9837-BMCLM,1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,870,2064,1
4443,2672-OJQZP,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,300,3747,0
4444,0137-UDEUO,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,26,5092,1
4445,3134-DSHVC,0,0,0,0,63,1,2,1,2,2,2,0,2,0,2,0,1,1242,5050,0
4446,6161-UUUTA,1,1,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,898,2251,1
4447,7821-DPRQE,1,0,1,0,68,1,2,1,2,2,0,2,2,2,0,1,2,1427,5678,0
4448,6543-XRMYR,0,1,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,1275,2564,1
4449,2001-EWBQU,0,0,0,0,60,1,2,1,0,2,2,0,2,2,2,0,2,1369,5120,0
4450,4925-LMHOK,1,0,0,0,15,1,2,0,0,2,0,2,0,0,0,1,1,517,6416,1
4451,1608-GMEWB,1,1,0,0,45,1,2,1,0,0,0,0,2,2,0,1,0,1166,3593,0
4452,6695-AMZUF,0,0,1,0,70,1,0,0,2,2,2,2,2,2,2,0,1,1024,4878,0
4453,1455-UGQVH,1,0,1,0,10,1,2,1,0,0,2,0,2,2,0,1,2,1252,77,1
4454,8410-BGQXN,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,17,6391,0
4455,8280-MQRQN,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,385,4228,1
4456,1619-YWUBB,0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,1,1,91,1079,0
4457,7611-YKYTC,1,0,1,1,22,1,0,1,2,0,0,0,0,0,0,0,0,807,1025,0
4458,2037-SGXHH,1,0,1,1,38,1,2,1,0,2,2,0,2,0,0,1,2,1181,3131,1
4459,3178-FESZO,0,0,0,0,1,1,2,1,0,2,0,0,2,2,0,1,1,1286,2,1
4460,0365-GXEZS,1,0,1,0,18,1,0,1,0,0,2,2,0,0,0,0,2,864,862,0
4461,0082-OQIQY,1,0,0,0,29,1,0,1,0,0,0,2,2,2,0,1,2,1172,2257,0
4462,6087-MVHJH,0,0,0,0,16,1,2,1,0,0,2,0,0,2,0,1,2,1062,775,1
4463,4603-JANFB,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,712,5453,1
4464,3018-TFTSU,1,0,0,0,12,1,0,1,2,0,2,0,0,0,0,0,0,934,6237,1
4465,3606-SBKRY,1,0,0,0,31,0,1,0,0,0,2,0,2,2,1,1,2,377,947,0
4466,4806-KEXQR,1,0,0,0,4,1,0,1,0,0,0,0,0,2,0,1,2,898,2819,1
4467,0667-NSRGI,0,0,1,0,48,1,2,0,0,0,2,2,0,2,1,1,3,706,2974,0
4468,7083-YNSKY,0,0,0,0,15,1,2,2,1,1,1,1,1,1,0,1,1,100,3407,1
4469,6893-ODYYE,1,0,0,0,50,1,0,1,2,2,2,2,0,0,1,1,1,1095,3878,0
4470,8242-JSVBO,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,298,2802,0
4471,2479-BRAMR,1,1,1,0,41,1,2,1,2,0,2,0,0,0,0,1,0,970,2847,1
4472,9541-ZPSEA,1,0,1,1,68,1,0,1,2,0,2,0,0,0,2,0,1,907,4476,0
4473,2665-NPTGL,0,1,1,0,26,1,2,1,0,0,2,0,2,2,0,1,0,1244,2170,0
4474,1139-WUOAH,1,0,0,0,57,0,1,0,0,0,2,2,2,2,2,0,1,426,2686,0
4475,4693-VWVBO,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,20,4981,0
4476,7434-SHXLS,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,47,1624,1
4477,6937-GCDGQ,1,0,1,1,19,1,0,0,2,0,0,0,0,0,1,1,0,355,6456,0
4478,0988-JRWWP,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,2,443,730,0
4479,5075-JSDKI,0,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,2,81,887,0
4480,7908-QCBCA,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,703,5445,1
4481,8644-XYTSV,1,0,1,0,42,0,1,0,2,0,0,0,2,0,0,1,0,245,1098,0
4482,6711-FLDFB,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,805,4498,1
4483,3873-WOSBC,1,0,1,0,67,1,2,2,1,1,1,1,1,1,2,0,1,104,1319,0
4484,7465-ZZRVX,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,722,5508,0
4485,7975-JMZNT,1,0,1,0,66,1,2,0,2,2,2,2,2,2,2,0,0,1127,4963,0
4486,7251-XFOIL,0,0,0,0,61,1,2,1,0,0,2,0,0,2,0,0,3,1077,4571,0
4487,4116-IQRFR,1,0,1,1,4,1,2,2,1,1,1,1,1,1,1,0,1,74,5664,0
4488,3714-JTVOV,0,1,1,0,42,1,0,1,2,0,0,0,0,0,0,1,1,790,2805,1
4489,8259-DZLIZ,0,0,1,1,64,1,2,0,0,2,0,0,0,0,1,1,0,436,2941,0
4490,0442-ZXKVS,0,1,1,0,54,1,2,1,2,2,2,2,2,2,1,1,0,1552,5176,0
4491,7853-WNZSY,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,1,24,1489,0
4492,3120-FAZKD,1,0,1,1,54,1,2,2,1,1,1,1,1,1,2,1,0,73,422,0
4493,8606-OEGQZ,0,0,0,1,18,1,2,2,1,1,1,1,1,1,2,0,1,98,3869,0
4494,0225-ZORZP,1,0,0,0,3,1,0,1,0,2,0,0,0,2,0,0,2,981,1987,0
4495,4702-IOQDC,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,717,5503,1
4496,9489-JMTTN,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,1088,5264,0
4497,0575-CUQOV,1,1,1,0,60,1,0,1,0,2,2,0,2,2,1,1,2,1241,4819,0
4498,0967-BMLBD,0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,1,3,29,1564,0
4499,6178-KFNHS,0,0,0,1,12,1,2,1,2,0,0,0,0,0,0,1,2,866,6342,1
4500,2830-LEWOA,1,0,1,1,61,1,0,1,0,2,2,2,2,2,1,0,1,1353,5186,0
4501,5006-MXVRN,0,0,0,0,39,1,0,2,1,1,1,1,1,1,2,0,1,43,5837,0
4502,1264-BYWMS,1,0,0,0,55,1,2,1,0,0,0,0,2,2,0,1,2,1223,4418,1
4503,9658-WYUFB,0,0,0,0,17,1,2,1,2,2,0,0,2,0,0,1,2,1176,1082,1
4504,8327-WKMIE,1,0,0,0,37,1,0,2,1,1,1,1,1,1,1,0,1,32,5935,0
4505,6917-FIJHC,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,3,112,1298,0
4506,5329-KRDTM,1,1,1,0,72,1,2,0,0,2,2,2,2,0,2,0,1,850,4484,0
4507,7797-EJMDP,0,0,0,0,8,1,0,0,2,0,0,2,0,2,0,0,0,648,4740,0
4508,3530-VWVGU,0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,3,27,3418,0
4509,2013-SGDXK,0,0,0,0,1,1,0,1,0,2,0,0,2,0,0,0,2,981,6172,1
4510,6368-NWMCE,0,0,0,0,38,1,2,0,0,2,0,2,0,2,0,0,1,679,2304,0
4511,3633-CDBUW,1,0,0,1,17,1,0,0,0,2,2,2,2,2,1,0,2,917,828,0
4512,0707-HOVVN,0,1,0,0,70,1,2,0,0,2,2,2,2,0,2,1,0,817,4368,0
4513,8580-QVLOC,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,1140,5180,1
4514,3956-MGXOG,0,0,0,0,28,1,0,1,0,0,0,0,0,2,0,1,2,912,1879,0
4515,9274-UARKJ,0,0,0,0,15,1,0,1,0,2,0,0,2,0,0,1,0,959,254,0
4516,4077-HWUYD,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,1045,5192,0
4517,2012-NWRPA,0,1,1,0,11,1,2,1,0,0,2,0,2,2,0,1,2,1272,256,1
4518,8808-ELEHO,1,1,0,0,8,1,2,1,0,0,2,0,0,0,0,1,2,925,4815,1
4519,0103-CSITQ,0,0,1,0,57,1,2,1,0,2,2,2,2,2,1,1,0,1457,5067,0
4520,3506-LCJDC,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,0,28,1493,1
4521,8671-KKKOS,0,0,1,0,46,0,1,0,2,2,0,0,2,0,0,0,2,316,1687,0
4522,7305-ZWMAJ,1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,43,4821,0
4523,9518-XXBXE,1,1,1,0,10,1,0,1,2,0,0,0,0,0,0,0,2,813,5626,0
4524,3934-HXCFZ,1,0,1,0,23,1,2,1,2,2,2,0,2,0,0,1,2,1266,1801,1
4525,6578-KRMAW,1,0,0,0,32,1,0,1,2,2,2,0,0,2,0,1,1,1156,2574,0
4526,4860-IJUDE,1,0,0,0,13,1,0,1,2,0,0,0,0,0,0,1,1,782,6458,0
4527,7666-WKRON,0,0,0,0,39,1,0,1,0,0,2,2,0,0,2,1,2,909,2783,1
4528,9688-YGXVR,0,0,0,0,44,1,0,1,0,2,2,0,2,0,0,1,1,1056,3396,0
4529,0423-UDIJQ,1,1,0,0,9,1,0,0,0,0,0,2,0,0,0,0,3,360,3794,0
4530,1945-XISKS,0,0,1,0,67,1,0,2,1,1,1,1,1,1,2,0,3,22,605,0
4531,4910-AQFFX,1,0,1,1,9,1,2,1,0,0,2,0,0,0,0,1,0,887,5273,1
4532,2154-KVJFF,0,0,0,0,15,1,2,1,0,2,0,0,0,0,0,1,2,895,217,1
4533,5360-LJCNJ,0,0,1,0,71,1,2,1,0,2,2,0,2,2,2,1,0,1378,5805,0
4534,2607-FBDFF,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,356,4136,0
4535,9647-ERGBE,0,0,1,1,30,1,2,1,0,0,2,0,2,2,0,1,2,1282,2647,1
4536,3428-XZMAZ,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,702,5444,1
4537,1100-DDVRV,1,0,1,0,17,0,1,0,0,2,0,0,2,2,0,1,3,372,6162,0
4538,0378-TOVMS,0,0,0,0,3,1,0,1,0,0,0,2,0,2,0,0,2,1011,2361,1
4539,4355-HBJHH,1,0,1,1,67,1,2,0,2,0,2,0,2,2,2,1,2,894,4425,1
4540,6728-WYQBC,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,48,1625,0
4541,9058-CBREO,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,387,4230,1
4542,9029-FEGVJ,0,1,1,0,32,1,2,1,0,0,2,0,0,0,0,0,3,886,2228,0
4543,7216-KAOID,1,0,1,1,41,1,0,2,1,1,1,1,1,1,1,0,0,19,6003,0
4544,0318-QUUOB,1,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,2,911,6021,1
4545,6145-NNPNO,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,288,3737,0
4546,5520-FVEWJ,0,0,1,1,12,1,2,1,0,2,2,0,0,0,0,1,2,985,6359,1
4547,5339-TJFEK,1,0,1,1,62,1,2,1,2,2,0,0,2,2,0,1,2,1385,5203,0
4548,5572-ZDXHY,0,0,0,0,22,1,0,1,0,2,0,0,0,2,0,1,3,981,1419,1
4549,2074-GUHPQ,0,0,0,1,17,1,2,1,0,2,2,2,0,0,0,1,1,1145,997,0
4550,4625-XMOYM,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,0,116,1593,0
4551,5827-MWCZK,1,0,1,1,56,1,2,1,0,2,0,2,2,0,0,1,1,1226,4514,0
4552,1385-TQOZW,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,1,38,866,0
4553,5914-XRFQB,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,1555,6185,0
4554,4329-YPDDQ,1,0,0,0,20,1,0,1,2,2,2,2,2,2,0,1,0,1435,1836,0
4555,4804-NCPET,1,0,1,1,19,1,0,2,1,1,1,1,1,1,2,0,3,33,3308,0
4556,3750-CKVKH,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,673,299,1
4557,5944-UGLLK,1,0,0,0,53,0,1,0,0,0,2,2,2,2,1,0,1,457,2645,0
4558,8063-GBATB,0,1,0,0,27,1,2,1,0,0,0,0,0,2,0,1,2,1000,1926,1
4559,7787-BNTZM,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,32,549,0
4560,2252-ISRNH,1,0,1,1,9,1,2,1,0,0,2,0,2,0,1,1,2,1100,5855,0
4561,9415-TPKRV,0,0,1,1,8,1,2,0,0,2,0,0,0,0,0,0,2,474,3789,0
4562,5322-TEUJK,0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,0,1538,6066,0
4563,4547-KQRTM,0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,901,6135,1
4564,4877-EVATK,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,29,1606,1
4565,1866-DIOQZ,0,0,1,0,71,0,1,0,2,2,2,2,2,2,1,0,0,661,3967,0
4566,8375-KVTHK,1,0,1,0,68,1,0,1,0,2,0,2,2,2,1,1,2,1287,5349,0
4567,2697-NQBPF,1,0,0,0,34,1,2,1,0,2,0,2,2,2,0,1,2,1382,3066,0
4568,3709-OIJEA,1,0,0,0,26,1,0,1,0,2,2,2,0,0,1,1,2,999,1799,0
4569,7639-SUPCW,0,0,0,0,22,1,0,0,2,0,0,0,0,0,0,1,1,352,103,1
4570,1386-ZIKUV,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,3,8,550,0
4571,0599-XNYDO,0,0,1,0,20,1,0,1,0,0,0,0,0,0,0,1,0,711,979,0
4572,6377-WHAOX,0,0,1,0,60,1,2,1,0,2,2,0,2,2,0,1,2,1398,5166,0
4573,6855-VLGOS,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,2,40,801,0
4574,8999-XXGNS,0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,1,1,1390,5841,0
4575,8746-OQQRW,1,0,0,0,4,1,2,2,1,1,1,1,1,1,0,0,3,97,23,0
4576,3181-MIZBN,1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,24,2720,0
4577,0471-ARVMX,0,1,1,0,62,1,2,1,2,0,2,0,2,2,1,1,2,1372,5105,0
4578,7766-CLTIC,0,0,0,0,10,1,0,0,0,0,0,2,0,2,0,1,3,562,5082,0
4579,5650-YLIBA,1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,923,2289,0
4580,0825-CPPQH,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,11,670,0
4581,9084-OAYKL,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,3,45,388,0
4582,6122-LJADA,1,0,1,1,70,1,2,0,2,2,2,2,2,2,2,1,1,1096,5060,0
4583,2400-XIWIO,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,2,1095,5103,0
4584,7524-VRLPL,1,1,0,0,69,1,2,0,2,0,2,2,0,2,2,0,1,789,4261,0
4585,1069-XAIEM,0,1,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,996,6207,1
4586,7569-NMZYQ,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,1584,6262,0
4587,5201-USSQZ,0,0,1,0,26,1,0,1,0,0,0,2,0,2,0,0,1,1013,1818,0
4588,2105-PHWON,0,0,1,0,33,1,2,1,0,0,2,2,0,2,0,1,1,1188,2604,0
4589,1494-EJZDW,0,0,1,1,10,1,0,2,1,1,1,1,1,1,2,0,3,32,1829,0
4590,4884-TVUQF,0,1,0,0,57,1,2,1,2,0,2,2,0,2,2,0,1,1306,4767,0
4591,8003-EWNDZ,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,2,53,1855,0
4592,1897-RCFUM,0,0,1,1,39,1,2,2,1,1,1,1,1,1,1,1,3,76,6355,0
4593,9256-JTBNZ,0,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,0,35,2108,0
4594,4658-HCOHW,0,0,1,1,21,1,0,1,0,2,2,2,2,2,0,1,2,1332,1741,1
4595,2211-RMNHO,0,0,1,1,68,1,2,0,0,2,2,2,2,2,2,0,0,1001,4610,0
4596,2432-TFSMK,1,0,0,0,18,1,2,1,0,0,2,0,2,0,1,1,1,1085,1106,0
4597,3440-JPSCL,0,0,0,0,6,1,0,1,0,0,2,2,2,2,0,1,3,1280,4542,1
4598,4929-ROART,1,0,0,0,18,1,2,0,2,0,0,0,0,0,0,0,3,484,6480,0
4599,1834-ABKHQ,0,0,1,1,52,1,0,0,0,0,2,0,0,0,1,1,0,395,2261,0
4600,1741-WTPON,1,0,1,1,56,1,2,1,2,2,2,2,2,2,2,0,3,1556,5245,0
4601,3932-IJWDZ,1,0,0,0,45,1,2,1,0,0,2,2,2,2,0,1,0,1348,4017,0
4602,1240-HCBOH,0,0,0,0,67,1,2,2,1,1,1,1,1,1,2,1,3,114,1283,0
4603,3594-KADLU,1,0,1,0,3,0,1,0,2,0,0,2,0,0,0,0,3,191,20,0
4604,8065-BVEPF,1,1,0,0,65,1,0,1,0,2,2,0,2,2,0,1,0,1263,5206,0
4605,3796-ENZGF,1,0,1,0,63,1,2,0,0,2,0,2,0,2,2,0,3,666,3612,0
4606,1734-ZMNTZ,0,0,1,1,11,1,2,2,1,1,1,1,1,1,2,0,3,92,2596,0
4607,2853-CWQFQ,1,0,0,1,1,1,0,0,0,0,0,2,0,2,0,1,3,534,4844,0
4608,0813-TAXXS,1,0,0,0,55,1,2,0,0,0,2,0,2,2,2,1,0,856,3678,0
4609,2519-TWKFS,1,0,1,1,25,1,2,0,0,0,0,2,0,0,1,1,3,461,861,0
4610,2889-FPWRM,1,0,1,0,72,1,2,1,2,2,2,2,2,2,1,1,0,1579,6265,1
4611,0626-QXNGV,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,1,75,1299,0
4612,6723-CEGQI,0,0,0,1,65,0,1,0,0,2,0,2,2,0,2,0,3,310,2536,0
4613,6987-XQSJT,0,1,0,0,54,1,2,1,0,2,0,0,0,0,0,1,2,890,3711,1
4614,4732-RRJZC,1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,34,810,0
4615,9499-XPZXM,0,0,1,0,72,1,2,0,2,2,0,2,0,0,2,0,0,623,4059,0
4616,4338-EYCER,1,0,1,0,21,1,0,0,0,0,0,0,2,0,0,0,0,451,238,0
4617,3007-FDPEA,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,0,43,3342,0
4618,6350-XFYGW,1,1,0,0,4,1,0,1,0,0,2,0,2,2,0,1,2,1183,3601,0
4619,4290-BSXUX,1,0,1,0,3,1,2,1,0,0,0,2,0,0,0,1,0,893,2168,1
4620,8513-OLYGY,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,1555,6151,0
4621,0311-QYWSS,0,0,0,0,6,1,0,0,2,0,0,0,0,0,0,1,2,365,2730,0
4622,8705-DWKTI,1,0,0,0,52,1,0,1,0,0,2,0,0,2,0,1,1,971,3686,0
4623,8755-IWJHN,1,1,1,0,69,1,2,1,0,2,2,0,0,2,0,1,0,1195,5145,0
4624,0325-XBFAC,1,0,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,1182,5727,1
4625,4480-QQRHC,0,1,0,0,8,1,0,1,0,0,2,0,0,0,0,1,0,788,4915,0
4626,0929-PECLO,0,1,0,0,63,1,2,1,0,0,2,0,0,2,0,1,0,1085,4596,0
4627,3680-CTHUH,1,0,0,0,60,1,2,1,2,2,2,2,2,2,1,1,1,1568,5543,0
4628,1202-KKGFU,0,0,1,0,12,1,0,0,2,0,0,2,0,0,0,0,0,443,5457,0
4629,6112-KTHFQ,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,15,2416,0
4630,1852-XEMDW,1,0,0,0,22,1,2,0,2,2,2,0,0,0,0,0,3,629,792,0
4631,2462-XIIJB,1,0,0,0,5,1,2,1,0,0,2,0,2,0,0,1,2,1141,3847,1
4632,4760-XOHVN,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,18,1483,1
4633,1820-DJFPH,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,0,73,1206,0
4634,9426-SXNHE,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,0,4,4431,0
4635,9068-FHQHD,0,0,1,1,40,1,0,2,1,1,1,1,1,1,2,0,0,32,5899,0
4636,1269-FOYWN,1,0,1,1,44,1,0,2,1,1,1,1,1,1,1,0,0,29,6243,0
4637,9470-YFUYI,1,1,1,0,71,1,0,0,2,2,0,2,2,0,1,1,0,735,4244,0
4638,7817-BOQPW,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,818,1144,1
4639,7402-EYFXX,1,1,0,0,26,1,2,1,0,0,0,0,2,2,0,1,2,1160,2048,0
4640,1853-UDXBW,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,715,5501,1
4641,9895-VFOXH,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,80,2039,0
